,Time,Angle,LinAcc,GravX,GravY,GravZ,LinVel1,LinVel2
1989,35.426328,20,1.0617909398747005,-8.82,4.25,0.44,0.41215366311007884,0.9977426910755298
1990,35.446048,18,1.0208329931972222,-8.76,4.36,0.52,0.40025937212602614,0.9706625084829739
1991,35.462896,16,0.9301075206662938,-8.71,4.46,0.58,0.38493752761194244,0.9394823767991056
1992,35.48074,15,0.7279423054061358,-8.68,4.51,0.61,0.3665543282970596,0.906660642774682
1993,35.501087999999996,14,0.7756287771866126,-8.63,4.59,0.64,0.34677667352205077,0.8743431203963183
1994,35.518012,14,1.1225862995778988,-8.59,4.67,0.64,0.32804968818653535,0.8427909618032601
1995,35.537848,14,0.9254188241007419,-8.55,4.74,0.62,0.30457477327202653,0.8154882220472501
1996,35.557415999999996,14,0.8002499609497024,-8.53,4.79,0.57,0.2816551377540861,0.7847573108675334
1997,35.574155999999995,14,1.0195587280779856,-8.54,4.78,0.51,0.2626702994537844,0.7523742550220334
1998,35.594372,14,1.3736083866954218,-8.56,4.75,0.47,0.24761591197223964,0.728949533645519
1999,35.612048,14,1.6722141011246137,-8.61,4.67,0.37,0.23662761097101992,0.7082536582202152
2000,35.629044,15,2.1276042865157043,-8.67,4.56,0.26,0.2383856561172628,0.6929296603057367
2001,35.649028,15,13.237046498369642,-8.73,4.45,0.14,0.22885768812230012,0.7988383963756576
2002,35.666056,15,8.81351802630482,-8.77,4.38,0.09,0.18660130979457534,0.9389620481660472
2003,35.685792,16,7.782088408647129,-8.81,4.29,0.15,0.12129776796628278,1.0551126378935152
2004,35.69488,16,7.782088408647129,-8.81,4.29,0.15,0.08178570179999767,1.078221402778638
2005,35.712108,18,3.689159795942702,-8.92,4.05,0.14,0.06545665956178581,1.1294198802403344
2006,35.729859999999995,20,6.798566025273271,-8.94,4.0,0.12,0.10206702720063987,1.1748940800567738
2007,35.749468,21,9.158171214822314,-8.98,3.92,0.03,0.16188498807031237,1.2837190773860527
2008,35.766563999999995,21,8.854247568257847,-9.01,3.84,-0.06,0.21663245408090148,1.3900743785711285
2009,35.786504,22,4.854338265922555,-9.05,3.75,-0.18,0.2535219781175897,1.479134124765281
2010,35.806556,22,2.4856789816868954,-9.08,3.67,-0.31,0.2640012437781287,1.505110283117176
2011,35.823456,22,1.3926952286842946,-9.12,3.56,-0.42,0.26527347316656247,1.4902676906221615
2012,35.84366,22,1.6905916124244789,-9.15,3.49,-0.47,0.276324404432156,1.4738001997183972
2013,35.861436,22,2.951355620727533,-9.19,3.35,-0.56,0.29945732026862615,1.4674429721539894
2014,35.878552,22,2.853015948080207,-9.23,3.21,-0.65,0.32639702196618003,1.4695019294672136
2015,35.898579999999995,22,1.6310426113379135,-9.27,3.09,-0.73,0.3457803068450289,1.4667904373085605
2016,35.915735999999995,22,1.2946041866145805,-9.31,2.96,-0.81,0.35084434690690713,1.444271780968748
2017,35.9357,22,1.2184416276539471,-9.34,2.83,-0.87,0.3535992293047876,1.4217421497141345
2018,35.944872,22,1.2184416276539471,-9.34,2.83,-0.87,0.34778880116785515,1.3853028417503168
2019,35.961752,21,0.8823264701911645,-9.39,2.63,-0.96,0.3466258393301871,1.3554184699234924
2020,35.978876,21,0.7731752712031082,-9.41,2.56,-0.99,0.3467071619566795,1.321978021260648
2021,35.99892,21,0.7733692520394123,-9.44,2.41,-1.04,0.3487654197360506,1.2898626358999365
2022,36.015831999999996,20,1.0366291525902598,-9.47,2.26,-1.09,0.3485854329395579,1.2575531278368288
2023,36.024836,20,1.0366291525902598,-9.47,2.26,-1.09,0.34360267097300223,1.21927208215412
2024,36.044444,20,1.2289019488958424,-9.51,2.05,-1.16,0.34074642299271574,1.1938684945004354
2025,36.061596,20,1.5651517498313063,-9.54,1.9,-1.2,0.33260415926414666,1.1702154444480755
2026,36.078652,20,2.2884492565927697,-9.55,1.83,-1.22,0.32600084568438703,1.1554640992581966
2027,36.098687999999996,20,1.1484337159801605,-9.57,1.7,-1.26,0.3223112419977596,1.1422799383047817
2028,36.115624,20,0.8511169132381284,-9.59,1.56,-1.3,0.3179724409921967,1.1115972784603514
2029,36.124688,20,0.8511169132381284,-9.59,1.56,-1.3,0.31083357983097315,1.0716969475893023
2030,36.14436,20,0.6815423684555495,-9.61,1.36,-1.36,0.31026212766736805,1.0391573297113865
2031,36.161372,20,0.608769250208977,-9.62,1.22,-1.4,0.30932682910459874,1.0025178657671034
2032,36.178504,20,0.8254695633395577,-9.63,1.15,-1.41,0.30886355979848545,0.9671887008713043
2033,36.198828,20,0.9381897462667134,-9.64,1.0,-1.45,0.3144787326091141,0.9374961522028826
2034,36.215768,20,0.9049861877399014,-9.65,0.86,-1.48,0.3181170188757818,0.9054929977912565
2035,36.224855999999996,20,0.9049861877399014,-9.65,0.86,-1.48,0.3143617359026152,0.8661026576927924
2036,36.24446,20,0.9831073186585481,-9.66,0.65,-1.52,0.3167242466186906,0.8369948956698607
2037,36.261272,21,1.1826242006656216,-9.66,0.52,-1.55,0.3149983507492671,0.8075851802486653
2038,36.278844,21,1.99,-9.66,0.45,-1.57,0.3139264303415672,0.7878450019030652
2039,36.299136,22,1.8212907510883594,-9.67,0.32,-1.59,0.3103789834829733,0.7788995032909583
2040,36.31612,22,1.5604166110369373,-9.67,0.2,-1.61,0.30221923208939927,0.7600021076374759
2041,36.335975999999995,23,1.8114358945322906,-9.67,0.08,-1.61,0.2963579831563514,0.7458630047401158
2042,36.355579999999996,24,2.3106925368815294,-9.67,-0.03,-1.6,0.292601814345705,0.7386532530521777
2043,36.364647999999995,24,2.3106925368815294,-9.67,-0.03,-1.6,0.2855868426261523,0.7119917584039683
