,time,dt,Angle,grav1,grav2,grav3,gyro1,gyro2,gyro3,magnet1,magnet2,magnet3,euler1,euler2,euler3,accl1,accl2,accl3,linaccl1,linaccl2,linaccl3,quat1,quat2,quat3,quat4
86,1577108,16720,4,-8.93,3.83,1.28,-88.12,10.19,13.25,22.19,-23.19,22.56,-30,-65.56,71.44,-6.65,12.01,-0.77,2.27,8.17,-2.05,-0.73,0.41,0.52,0.19
87,1596460,19348,7,-8.94,3.79,1.32,-85.31,20.94,-33,20.25,-24.69,22.56,-28.94,-66.12,70.19,-5.81,7.41,-0.53,3.15,3.68,-1.88,-0.73,0.4,0.52,0.19
88,1616536,20072,10,-8.99,3.66,1.35,-95.5,30.94,-34.31,20.25,-24.69,22.56,-28,-66.87,69.19,-8.2,-1.07,-2.99,0.81,-4.66,-4.35,-0.73,0.38,0.53,0.18
89,1633464,16924,10,-9.05,3.49,1.38,-107.37,30.94,-50.75,20.37,-26.56,21.5,-27.31,-68.12,67.44,-30.29,11.72,13.2,-21.19,8.34,11.8,-0.73,0.37,0.54,0.18
90,1654068,20600,13,-9.11,3.29,1.46,-91.56,-7.94,-36.13,20.37,-26.56,21.5,-26.12,-68.56,65.19,-9.11,11.93,0.29,0.01,8.69,-1.19,-0.74,0.35,0.55,0.17
91,1673212,19140,18,-9.15,3.18,1.47,-105.25,52.81,-21.75,20.37,-26.56,21.5,-24.44,-69.44,65.69,-11.86,-11.74,-4.09,-2.68,-14.88,-5.5,-0.74,0.34,0.56,0.16
92,1690448,17232,21,-9.19,3.12,1.37,-77.5,52.69,5.06,20.69,-26.69,18.69,-23.69,-69.56,66.25,-12.34,-16.53,-3.9,-3.02,-22.84,-5.62,-0.74,0.33,0.57,0.15
93,1710432,19980,21,-9.23,3.06,1.24,-17.06,48.69,-37.06,20.69,-26.69,18.69,-23.31,-70.25,67.75,-13.95,-18.92,-3.09,-4.68,-11.96,-4.95,-0.73,0.33,0.58,0.16
94,1727568,17132,21,-9.33,2.76,1.15,34.38,16,-99.62,20.69,-26.69,18.69,-25.37,-72.19,67.25,-13.11,-4.61,-2.69,-3.77,-7.37,-3.84,-0.73,0.32,0.58,0.16
95,1747160,19588,21,-9.37,2.63,1.12,59.19,4.31,-89.87,20,-26.69,16.37,-28,-73.81,66.5,-12.13,-0.73,-0.51,-2.71,-3.24,-1.6,-0.72,0.32,0.58,0.18
96,1767220,20056,20,-9.46,2.35,1.05,45.06,8.81,-100.75,20,-26.69,16.37,-30.69,-75.62,65.06,-10.71,0,-0.21,-1.21,-2.2,-1.23,-0.72,0.32,0.59,0.2
97,1784240,17016,18,-9.53,2.04,0.99,24.25,10.5,-115.31,22.19,-24.06,17.87,-33.31,-77.62,62.38,-9.75,-0.27,-2.61,-0.17,-2.13,-3.58,-0.71,0.31,0.59,0.21
98,1804608,20364,17,-9.61,1.66,0.94,19,12.5,-119.06,22.19,-24.06,17.87,-35.88,-79.75,58.13,-11.48,-1.11,-3.47,-1.83,-2.59,-4.39,-0.7,0.3,0.6,0.23
99,1823420,18808,15,-9.67,1.3,0.9,29.31,5.94,-112.5,22.19,-24.06,17.87,-38.63,-81.5,51.56,-10.45,1.13,-2.52,-0.75,0.01,-3.41,-0.7,0.29,0.61,0.24
100,1840392,16968,13,-9.71,0.95,0.88,33.06,-0.37,-110.69,23.69,-21.87,18.56,-39.94,-82.31,46.94,-10.09,1.58,-1.51,-0.28,0.03,-1.32,-0.69,0.29,0.61,0.26
101,1860304,19908,11,-9.74,0.58,0.89,33.69,-4.88,-116.56,23.69,-21.87,18.56,-42.75,-83.75,3.38,-10.05,0.61,-0.1,-0.2,0.32,-0.82,-0.68,0.28,0.61,0.28
102,1877240,16932,9,-9.76,0.18,0.91,41.06,-9.38,-128.19,23.69,-21.87,18.56,-45.88,-84.5,1.06,-9.36,1.09,-0.45,0.4,0.91,-1.36,-0.68,0.27,0.61,0.29
103,1896872,19620,8,-9.76,-0.02,0.93,51.81,-9.81,-124.81,25.5,-18.56,18.19,-49.19,-84.25,-1.25,-9.27,1.39,-0.95,0.48,1.61,-1.89,-0.67,0.27,0.62,0.31
